cui,ano,prestaciones,descripcion_obra
0200862,2021,Sanitarias,"Proveer tapa para cámara cloacal x vanda, Adecuación de baños"
0200862,2022,Carpinterías,Cambiar vidrio roto en SUM x vandalismo
0200862,2022,Cubiertas / Impermeabilizaciones,cambio de cubierta en SUM y aulas 1°piso
0200862,2022,Electricidad,Ventiladores en SUM
0200862,2022,Gas,Adecuacion instalacion de gas
0200862,2022,Sanitarias,"Prov,coloc griferias laborat y terraza x, Provisión instalacion inodoro"
0200862,2023,Incendio,Cambiar matafuegos de pasillo 1erP
0200863,2018,Albañileria / Pintura,"Pintura interior, Pintura-aula de teatro y artes visuales"
0200863,2018,Calefaccion y Refrigeracion,Desmonte caldera prov e inst caldera nue
0200863,2018,Cubiertas / Impermeabilizaciones,Presup. reparar cubierta de chapa
0200863,2018,Electricidad,"Puesta en marcha sala de bombas, Reparacion de ventiladores"
0200863,2018,Incendio,"reponer elementos  de gabinete incendio, reponer elementos vandalizados, Reponer elementos robados en hidrantes, Rreponer mangueras,lanzas y acrilicos va"
0200863,2018,Sanitarias,sala de bombas cbio de normas
0200863,2019,Albañileria / Pintura,"Reparar pared exterior de placas modific, Pintar galeria 1er piso-Placas cielorras, Pintura hall PB, Pintura patio y cielorraso galeria, Pintura en 4 aulas, Pintura esmalte sintetico galeria 1er P"
0200863,2019,Calefaccion y Refrigeracion,Instalacion de estufas casa casera
0200863,2019,Carpinterías,Colocar red para palomas
0200863,2019,Gas,"Reponer 2 estufas aula plastica y musica, Instalaciones por corte de Gas"
0200863,2019,Incendio,"Reponer protección hidrante y lanza X VA, Reponer 3 matafuegos x vandalismo"
0200863,2020,Carpinterías,Instalar cerradura en comedor X VANDALIS
0200863,2020,Electricidad,Instalar ventiladores x vandalismo.
0200863,2020,Incendio,"Instalacion griferia en nicho hidrante x, Cambio de matafuegos por vida util"
0200863,2021,Calefaccion y Refrigeracion,Instalacion de 2 purificadores de aire
0200863,2021,Carpinterías,Reparar paño de reja predio
0200863,2021,Cubiertas / Impermeabilizaciones,"Impermeabiliz cubierta,pintura techo"
0200863,2021,Electricidad,"Proveer, instalar para rayos por vandal, Prov, inst de tablero en ascensor"
0200863,2021,Gas,"Puesta en norma de inst de gas, adecuación de mecheros a normativa., Prov, instalar termotanque casa casero"
0200863,2021,Incendio,"Rep. y prov. nicho, lanzas y manguera"
0200863,2021,Medios de elevación,Adecuación de ascensor
0200863,2022,Carpinterías,Reparación de mástil en Gral
0200863,2022,Electricidad,12 reflectores para SUM e Ingreso
0200863,2022,Medios de elevación,Proveer e instalar tablero en ascensor
0200863,2022,Sanitarias,Reparacion de pluvial patio trasero
0200864,2018,Calefaccion y Refrigeracion,Cambiar estufas existentes-aulas
0200864,2018,Carpinterías,"Presup.Reparar rejas sector patio, Presup. reponer vidrios rotos en alero"
0200864,2018,Sanitarias,"Instalacion provision de agua, Adicional-Torre de tanque de reserva"
0200864,2019,Albañileria / Pintura,"Realizar cerca de mampost frente edific., Piso antideslizante sector juegos"
0200864,2019,Electricidad,Colocaion tubos LED
0200864,2019,Gas,"Reponer estufa sala de apoyo, Adecuacion instalacion de gas"
0200864,2019,Sanitarias,Instalacion de 4 bebederos
0200864,2020,Electricidad,Provision e instalac de timbre en scuel
0200864,2020,Sanitarias,Instalacion de bomba en pozo
0200864,2021,Albañileria / Pintura,Adecuacion en baños e impermeab cubierta
0200864,2021,Calefaccion y Refrigeracion,Reparación de estufa
0200864,2021,Carpinterías,"Prov, instalacion de cerraduras x vandal, Prov,coloc cerradura en 6toi x vandalism"
0200864,2022,Carpinterías,Colocacion de Pizarrones en aulas
0200864,2022,Electricidad,Proveer e instalar ventilador en aula 5
0200864,2022,Gas,provision y colocacion termotanque
0200864,2022,Sanitarias,Provisión de tapa de inspección cloacal
0200865,2018,Calefaccion y Refrigeracion,Provision placas radiantes S.Recuperac.
0200865,2018,Carpinterías,Colocacion de concertina
0200865,2018,Incendio,prov de llave en tableros de incendio
0200865,2018,Otros Servicios,refacciones varios
0200865,2018,Sanitarias,Reponer 4 griferias de bebederos
0200865,2019,Albañileria / Pintura,Provisión y colocación de solados
0200865,2019,Calefaccion y Refrigeracion,"Puesta en normativa de Caldera, Proveer valvula de seguridad caldera"
0200865,2019,Carpinterías,"Cambio de cerraduras sala caldera x vand, Cambio de cerraduras sala caldera x vand"
0200865,2019,Electricidad,Valores registrado coseno de FI
0200865,2019,Gas,Reparar perdida gas termotanque cocina
0200865,2020,Carpinterías,Puertas de baños
0200865,2020,Electricidad,"Inst periscopio, pasa cables y estantes., Pararrayos-Deposito patio-Baño accesible"
0200865,2020,Incendio,Provision 2 matafuegos 5Kg ABC x vandali
0200865,2021,Electricidad,"Prov, colocacion de 2 ventiladECIs"
0200865,2021,Gas,Adecuación Gas según relevamiento
0200865,2021,Sanitarias,Reemplazo de Canaletas Pluviales Patio
0200865,2022,Carpinterías,"Herrajes, 2 cerraduras, puerta Riestra, Revestimiento perimetral interno y exter"
0200865,2022,Incendio,Cambio de Mangueras
0200865,2022,Sanitarias,"Reemplazo bomba elevadora, Reemplazo de tanque de reserva, Rotura inodoro por vandalismo"
0200868,2018,Calefaccion y Refrigeracion,Instalacion Aire acondicionado
0200868,2019,Calefaccion y Refrigeracion,Fallas en sistema de refrigeración
0200868,2019,Otros Servicios,Retirar contenedor patio trasero
0200868,2020,Albañileria / Pintura,"Retiro y recolocacion solado,pintura SUM"
0200868,2020,Electricidad,"Reemplazo tendido elec.-Verif termicas., Reponer artefacto led de 5 w x vandalism"
0200868,2020,Incendio,Reemplazar extintor ABC 5 kg
0200868,2021,Calefaccion y Refrigeracion,Coloc. AºAº direccion
0200868,2021,Gas,Adecuar a norma vigente-Inst de gas
0200868,2022,Albañileria / Pintura,Reemplazo de siete ventiladores.
0200868,2022,Carpinterías,Reja perimetral con refuerzo
0200868,2022,Gas,Cambio de puerta en Nichos de gas.
0200869,2018,Albañileria / Pintura,Pintura sectores varios
0200869,2019,Cubiertas / Impermeabilizaciones,Reparar filtraiones varias
0200869,2019,Electricidad,Cambio tablero y motor campana cocina
0200869,2020,Albañileria / Pintura,Construccion desagues patios 1° piso
0200869,2020,Electricidad,Llave selectora de fase para vivienda
0200869,2021,Albañileria / Pintura,Reparacion humedad de cimientos comedor
0200869,2021,Gas,Puesta en normativa Gas
0200869,2022,Otros Servicios,Instalacion pinches y redes para palomas
0200870,2018,Calefaccion y Refrigeracion,"Reemplazo de 13 estufas tiro balanceado, colocar nuevo split provisto por el cole"
0200870,2018,Carpinterías,"Reemplazo de Barrales antipanico., Reemplazo 3 cerraduraas y pano vidrio po"
0200870,2018,Cubiertas / Impermeabilizaciones,Depresion Napas
0200870,2018,Electricidad,"Colocacion tomas trifásicos para maquina, Tareas Adicionales Napas, Colocacion de conectores y lamparas"
0200870,2018,Gas,"adecuacion de  instalacion de gas, Colocacion flexibles mecheros laboratori, Caño rigido para 6 mecheros de Laborator, Reposicion de termotanque de 160 litros"
0200870,2019,Calefaccion y Refrigeracion,Instalar 10 AºAº 1er y 2do piso
0200870,2019,Carpinterías,"Reparar espejos rotos y hoja de puertas, Reemplazar vidrios de seguridad"
0200870,2019,Cubiertas / Impermeabilizaciones,IMPERMEABILIZACIÓN
0200870,2019,Electricidad,"Colocar bandeja pasacables, Proveer y reparar tomas, Reparar reflectores"
0200870,2019,Gas,"Instalar cocina y termotanque 3er piso, Mecheros de laboratorio"
0200870,2019,Incendio,Tapas y marcos en caja incendio X VANDAL
0200870,2019,Sanitarias,"Bajar caño-Sist luminico y de alarma, Reemplazar depositos Bº profesores"
0200870,2020,Calefaccion y Refrigeracion,"Reponer cañerias conexion-Fijar equipos, Reponer cañerias de AºAº"
0200870,2020,Electricidad,"Conectar portero y telefonía en Nueva, Reponer reflectores y protecciones robad, Colocacion de timmer en luminarias patio"
0200870,2020,Incendio,Proveer Extintores
0200870,2020,Medios de elevación,Reparacion de ascensor 1 y 2
0200870,2020,Sanitarias,"Colocacion de canillas y 4 tomas externo, Realizar camara para filtrar barro"
0200870,2021,Albañileria / Pintura,"Reparacion de estructuras y otros, Adicionales Reparación cubierta, Fijacion de placas de cielorraso"
0200870,2021,Calefaccion y Refrigeracion,"Reponer cañeria split por vandalismo, Instalar 10 splits"
0200870,2021,Carpinterías,"Guardaganado,pileta,conexion pluvial, Elevación rejas y colocación cocertina"
0200870,2021,Incendio,"Reposición de 2 lanzas por Vandalismo, Reemplazo de 7 extintores"
0200870,2022,Calefaccion y Refrigeracion,Reemplazo Estufas Rabanal 1549 (Técnica)
0200870,2022,Electricidad,Adecuación Tablero Buffet
0200870,2022,Incendio,Cambio de Mangueras
0200870,2022,Sanitarias,"Rep. /Inst. de Automatico de Bomba, Rotura inodoro por vandalismo, Desvío salida cloacal provisoria"
0200871,2018,Carpinterías,Retiro puerta aluminio y coloc. nueva
0200871,2019,Calefaccion y Refrigeracion,Instalación Ventiladores y Protecciones
0200871,2019,Incendio,Cambio de ubicación de la central de inc
0200871,2021,Calefaccion y Refrigeracion,Trabajos por Inspección Metrogas
0200871,2021,Carpinterías,Colocación vidrios seguridad
0200871,2022,Incendio,Trabajos en la  IFCI
0200872,2019,Albañileria / Pintura,"Cambio de piso y pintura en secretaria, tabiqueria y acceso en aula"
0200872,2019,Electricidad,"Valores registrado coseno de FI, Prov y coloc. de 10 ventiladores"
0200872,2021,Electricidad,Revisión y colocación de caloventores
0200872,2022,Carpinterías,Instalación de ventana en aula
0200872,2022,Cubiertas / Impermeabilizaciones,Reemplazo de policarbonato en cubierta
0200872,2022,Electricidad,Prov. eléctrica alimentación de equipos
0200873,2018,Otros Servicios,Realizar un piso antigolpes en el primer
0200873,2019,Calefaccion y Refrigeracion,Cambio plaquetas y termoestatos
0200873,2019,Carpinterías,Provision y colocacion de reja patio
0200873,2019,Cubiertas / Impermeabilizaciones,Realizar impermeabilizacion de terraza
0200873,2020,Electricidad,Instalacion 6 artefactos LED en SUM
0200873,2020,Incendio,"Cambio de matafuegos, Colocacion lanzas contra incendios x van"
0200873,2020,Medios de elevación,Readecuacion en ascensor.
0200873,2021,Carpinterías,Candados para nichos de calderas
0200873,2021,Electricidad,"Prov, inst placas electricas"
0200873,2021,Gas,"Adecuacion instalacion de gas, Adecuación en la instalación de gas"
0200873,2022,Carpinterías,Reparar herrajes cerraduras baño docente
0200873,2023,Albañileria / Pintura,Adecuacion de patio
0200874,2018,Carpinterías,Reponer vidrios en SUM
0200874,2018,Otros Servicios,Limpieza final d sector con elem de obra
0200874,2019,Electricidad,Reponer luces de emergencia en aulas por
0200874,2019,Incendio,Reposicion de elementos inatacion contra
0200874,2020,Carpinterías,"Cambio de vidrios ventanas 1er piso x va, Realizar nueva preceptoria en PB, Ventana paño fijo en preceptoria PB"
0200874,2021,Carpinterías,Prov. e inst. pasadores puertas emergenc
0200874,2022,Carpinterías,"Provisión y colocación de vidrios por va, Red antipalomas en PB y 1erPiso"
0200874,2022,Sanitarias,"Prov. coloc. de inodoro vandalizado., Prov. Coloc. de inodoro, vidrios, barral"
0200875,2018,Electricidad,iluminacion de fachada
0200875,2018,Otros Servicios,"Instalacion equipos iluminacion, Provision jaulas antivandalismo vandalis"
0200875,2018,Sanitarias,Provision bombas y artef. iluminacion x
0200875,2019,Albañileria / Pintura,Abrir vano muro Direccion-Secretaria. -
0200875,2019,Carpinterías,Desarme calesita en predio Jardin
0200875,2019,Electricidad,Reposicion equipos luz exterior y tubos
0200875,2020,Carpinterías,Cerramiento sector SUM
0200875,2021,Gas,Reposicion termotanque en secretaria jar
0200879,2019,Carpinterías,"Reparacion ventana a la calle existentes, Inst mecanismo banderolas-Termotanq-Grif"
0200879,2021,Cubiertas / Impermeabilizaciones,Impermeab oficina direc-Pintura pasillo
0200879,2022,Carpinterías,"Prov y coloc vidrio en puerta por vandal, Colocar puerta placa en aula"
0200886,2018,Sanitarias,Colector Tanque Azotea
0200886,2021,Incendio,"Cambio de extintores, mangueras y lanzas"
0200886,2022,Sanitarias,Recambio de tapa de tanque de reserva
0200886,2023,Electricidad,Edificación de aula
0200887,2018,Electricidad,iluminacion de fachada
0200887,2018,Incendio,rep lanzas y llaves por vandalismo
0200887,2018,Otros Servicios,"Reposicion lanzas IFCI por vandalismo, Aulas secundaria del futuro, Instalacion jaulas antivandalismo"
0200887,2019,Carpinterías,Construccion puerta reja espacio digital
0200887,2019,Electricidad,Instalacion equipos luz
0200887,2019,Gas,"Reparaciones instalacion Gas, Reparacion perdida gas 2° piso, Cambio termotanque vivienda casera por n"
0200887,2019,Incendio,Recarga matafuegos
0200887,2019,Sanitarias,Instalacion 10 bebederos
0200887,2020,Albañileria / Pintura,"Reacond. 2 aulas secundarias del futuro, Nivelacion y ejecucion solado playon, Reposicion ceramicos en baños comedor y"
0200887,2020,Calefaccion y Refrigeracion,Instalacion de 2 AºAº
0200887,2021,Albañileria / Pintura,"Cerco medianero con fundacion y rejas, Refacciones Aulas del Futuro + cerramien, Adicional reja medianera Chilavert"
0200887,2021,Gas,Puesta en normativa inst. gas
0200887,2021,Incendio,Reposicion de lanzas plasticas para mang
0200887,2021,Medios de elevación,Puesta en normativa ascensor
0200887,2022,Carpinterías,Secundarias del Futuro
0200889,2019,Sanitarias,Nueva subida provision tanque reserva
0200889,2020,Carpinterías,Reponer vidrio roto xvandalismo.
0200889,2020,Sanitarias,Conexion directa agua fria
0200889,2021,Carpinterías,Colocar puerta placa-Aulas-supervision
0200889,2021,Gas,Adecuación Gas según relevamiento
0200889,2022,Electricidad,Sala reunión Acondicionamiento
0200889,2022,Sanitarias,Cambio Pileta Lavar y TT
0200892,2018,Cubiertas / Impermeabilizaciones,Retiro alero madera y montaje metálico
0200892,2018,Electricidad,Instalación de 17 ventiladores de pared
0200892,2020,Electricidad,Reparaciones varias por robo
0200892,2021,Albañileria / Pintura,Unir Secretaria con Dirección y AA
0200892,2022,Sanitarias,Conexión de cañería de agua
0200894,2020,Electricidad,Modificacion inst elec. talleres
0200894,2020,Sanitarias,Adecuacion del sector sala de bombeo
0200894,2022,Calefaccion y Refrigeracion,Provisión y colocación de 5 estufas
0200895,2018,Cubiertas / Impermeabilizaciones,"impermeabilizacion de azotea, const esca"
0200895,2019,Electricidad,Correccion factor potencia
0200895,2019,Sanitarias,Cambio tanque de agua CLEE: En el presup
0200895,2022,Albañileria / Pintura,"Reparar y pintar paredes gimnasio, Impermeabilización de paredes ext"
0200895,2022,Sanitarias,Cambio de Inodoro.
0200898,2019,Albañileria / Pintura,"Solicitud TOM cielorraso,albanileria,imp"
0200900,2019,Cubiertas / Impermeabilizaciones,"Solicitud TOM cielorraso,albanileria,imp"
0200901,2019,Albañileria / Pintura,"Solicitud Tom filtraciones,humedad pared"
0200902,2019,Cubiertas / Impermeabilizaciones,"Solicitud Tom filtraciones,humedad pared"
0200904,2018,Carpinterías,PRESUPUESTAR. CERCO EN TERRAZA
0200904,2019,Carpinterías,Cambio de cortinas de enrollar de madera
0200904,2019,Electricidad,"Coloc artef elec 1er y 2do piso, Cambio de luminarias varios sectores Pre"
0200904,2019,Sanitarias,"ejecución de un cañería subsidiaria de p, Colocar bebederos"
0200904,2022,Albañileria / Pintura,Colocar redes plásticas y bandejas
0200904,2022,Calefaccion y Refrigeracion,Proveer y coloc 5 estufas de 5000 calorí
0200905,2018,Albañileria / Pintura,"reacondicionado patio 1 y patio PA, reparaciones patio y aulas de jardin, Revoques y pintura de aulas 1erPiso, TOM  REPARCION CIELORRASO AULA Y PINTURA"
0200905,2018,Electricidad,iluminacion fachada fonrouge
0200905,2018,Sanitarias,Realizar instalacion de agua a tanque
0200905,2019,Albañileria / Pintura,Reparar paredes y pintura patio
0200905,2019,Carpinterías,Reemplazo vidrios comunes por reglamenta
0200905,2019,Sanitarias,"Inst. agua y cambio desagües mingitorios, Colocar bebederos"
0200905,2020,Albañileria / Pintura,"Reconstruccion cielorraso 7mo, rep. sede"
0200905,2021,Albañileria / Pintura,"Pintura interior circulación y locales, Pintura aulas"
0200905,2022,Gas,Adecuación inst. gas a normativa
0200906,2019,Cubiertas / Impermeabilizaciones,"Solicitud Tom filtraciones,humedad pared"
0200907,2019,Albañileria / Pintura,"Solicitud TOM cubierta, albanileria,"
0200907,2021,Sanitarias,Cambio de tanques de agua.
0200907,2022,Cubiertas / Impermeabilizaciones,Cambio de policarbonato del techo.
0200908,2019,Albañileria / Pintura,"Solicitud Tom filtraciones,humedad pared"
0200909,2018,Albañileria / Pintura,Reparacion cubierta
0200909,2018,Sanitarias,Instalacion tanques y carpinterias.
0200909,2019,Carpinterías,Reemplazo de vidrios 3+3 en Jardín
0200909,2019,Electricidad,Provision e instalacion 8 ventiladores
0200909,2019,Incendio,Reemplazar matafuego obsoleto 5 kg abc.
0200909,2019,Sanitarias,Reponer termotanque roto
0200909,2020,Electricidad,reponer frente portero electrico vandal.
0200909,2020,Sanitarias,Reponer mingitorio roto
0200909,2021,Electricidad,"Reponer ventilador y artef de luz-Secret, instalar purificadores en aulas primaria, Instalacion luces de emergencia"
0200909,2022,Gas,Cambiar calefon roto vivienda casero
0200911,2019,Albañileria / Pintura,"Solicitud Tom filtraciones,humedad pared"
0200911,2022,Calefaccion y Refrigeracion,Instalación para A°A°
0200912,2019,Albañileria / Pintura,"Solicitud Tom filtraciones,humedad pared"
0200913,2018,Sanitarias,REEMPLAZO DE TANQUES DE BOMBEO
0200913,2019,Calefaccion y Refrigeracion,Instalación de 2 AºAº-PA y aulas Bibliot
0200913,2019,Carpinterías,Colocación de mallas metálicas-Frente
0200913,2019,Electricidad,Colocar artef electricos Los valores de
0200913,2019,Medios de elevación,Provisión de llave apertura elevador
0200913,2019,Sanitarias,Colocar bebederos
0200913,2021,Carpinterías,Retirar juegos de patio de jardin
0200914,2019,Albañileria / Pintura,"Solicitud Tom filtraciones,humedad pared"
0200915,2019,Albañileria / Pintura,"Solicitud TOM albanileria,revest,revoque"
0200916,2019,Calefaccion y Refrigeracion,Instalación de AºAº en Dirección
0200916,2019,Carpinterías,Reja en aula de musica y aula 7° grado
0200916,2019,Electricidad,Colocar 2 tomas doble vicedirec-Secretar
0200916,2019,Sanitarias,Colocar bebederos
0200917,2019,Albañileria / Pintura,"Solicitud TOM albanileria,revest,revoque"
0200918,2018,Albañileria / Pintura,"reejec muro ext porton columnas hormigon, Colocación de cerámicos en 3 aulas, Pintura paredes de 5 aulas"
0200918,2018,Calefaccion y Refrigeracion,reparacion cañeria calefaccion
0200918,2018,Carpinterías,Colocacion de vidrio de seguridad vandal
0200918,2018,Electricidad,"PROVISION Y COLOCACION DE P.E. CASERO, Cambio de 3 ventiladores, 1 ventiladores de 50 semi industriales"
0200918,2018,Sanitarias,"PROVISION Y COLOCACION DE DEP DE INODORO, Reposicion de termotanque electrico"
0200918,2019,Calefaccion y Refrigeracion,Coloc nuevo tanque de expansion caldera
0200918,2019,Carpinterías,"Reponer cerradura aula 6º grado x vandal, Colocar cerradura porton trasero x vanda, Solicitud de cinta de enrollar de persia, Reparación de cerramientos"
0200918,2019,Sanitarias,Colocar bebederos
0200918,2020,Albañileria / Pintura,Pintura cubierta
0200918,2020,Carpinterías,Reemplazo de vidrios por vandalismo
0200918,2021,Carpinterías,"Colocacion de puerta antipanico, 2 cerradura vandalizada en el interior, Cerraduras vandalizadas exterior"
0200918,2021,Gas,"adecuacion instalacion gas, Prov,coloc termotanque 120lts cocina, Prov y coloc calefon casa casera"
0200918,2021,Sanitarias,Termotanque eléctrico en casa casera
0200918,2022,Albañileria / Pintura,Realizar muro exterior en mamposteria
0200918,2022,Carpinterías,"Puerta de aula taller de 1er PISO, Cambio de cerradura cocina vandalismo, Provisión y colocación puerta antipanico, Provisión de cerradura por vandalismo"
0200918,2022,Sanitarias,"Reemplazo de tanque, Provision de un inodoro vandalizado B°al, Cambio de cañeria por termofucion aerea, Provision y colocación de inodoro por va"
0200919,2018,Albañileria / Pintura,"ADECUACION DE BAÑOS DOCENTES, REFUERZO DE FUNDACIONES"
0200919,2018,Carpinterías,PROVISION DE REJAS EN INICIAL
0200919,2018,Electricidad,Reparar portero eléct/timbre de ingreso
0200919,2018,Sanitarias,MONTATES PLUVIALES Y CLOACALES
0200919,2019,Gas,Traslado llave de paso en cocina
0200919,2019,Saneamiento,Refuerzo desratizacion
0200919,2020,Sanitarias,Tanque cisterna 1000 Lts.
0200919,2021,Albañileria / Pintura,Tabique para canteroy reja de protección
0200919,2021,Sanitarias,"2 bombas centrifugas,achique,tanque, Provision de camion atmosferico"
0200919,2022,Carpinterías,"Proveer y colocar puerta reja, Prov. coloc de 3 cerraduras por vandalis, Prov. coloc. 4 vidrios por vandalismo"
0200919,2022,Gas,Adecuar instalación de gas
0200920,2019,Albañileria / Pintura,"Solicitud TOM cielorraso,albanileria,imp"
0200922,2019,Albañileria / Pintura,Solado Patio PB y camaras
0200922,2019,Gas,Adecuacion de instalacion de gas.
0200922,2021,Gas,"Realizar instalaciones de gas,"
0200923,2018,Albañileria / Pintura,"Cambio de solado de SUM, Ejecucion de deposito:"
0200923,2019,Albañileria / Pintura,"Ejec. contra piso y carpeta, Reemplazar mosaico, Jabalina y Cans, Pintura muros de fachadas"
0200923,2019,Calefaccion y Refrigeracion,Provision y coloc. 3 AºAº
0200923,2019,Electricidad,Colocar 4 ventiladores
0200923,2020,Carpinterías,Reemplazar cerradura puerta de entrada x
0200923,2020,Incendio,Reemplazar extintores ABC 5 kg
0200923,2021,Carpinterías,"Colocar pasadores,rep cerradura-Acceso x"
0200923,2021,Incendio,Actualizar extintores
0200923,2022,Albañileria / Pintura,Retiro y colocacion de  cerámicos
0200923,2022,Gas,Instalación de gas.
0200923,2022,Sanitarias,Prov. coloc.bomba presurizadora
0200926,2019,Albañileria / Pintura,"Solicitud TOM albanileria, revest,puerta"
0200927,2019,Albañileria / Pintura,Aulas del futuro
0200927,2019,Calefaccion y Refrigeracion,Inst eq. multisplit direccion y pasillo
0200927,2019,Carpinterías,"Soldar malla metalica-coloc portero elec, Coloc cortinas black out aulas del futur"
0200927,2019,Electricidad,"Prov y coloc. de solado Aulas del futuro, Enchufes-Pantalla digital y proyector, Agregar enchufes y coloc caja pasillo, Reponer timbre de casera"
0200927,2020,Calefaccion y Refrigeracion,Prov y coloc 2 AºAº
0200927,2020,Carpinterías,Reemplazo de cerradura por vandalismo
0200927,2020,Sanitarias,Reemplazo 2 tanques de acero inoxidable
0200927,2021,Albañileria / Pintura,"Secundarias Futuro 2020, Cotizacion de dos aulas SDF 4to Año Se d"
0200927,2021,Cubiertas / Impermeabilizaciones,IMPERMEABILIZACION DE TERRAZA
0200927,2021,Electricidad,"Colocar 3 ventiladores de pared, Tendido electrico alimentacion de Horno, Inst. Horno electrico en cocina"
0200927,2021,Gas,"Puesta en condiciones instalacion de gas, Provision y colocacion de termotanque, Prov y coloc  termotanque en cocina."
0200927,2021,Sanitarias,Ejecucion de descarga mingitorio
0200927,2022,Albañileria / Pintura,Ejecución de dos aula futuro para 5to
0200927,2022,Gas,Readecuar instalación de gas
0200927,2023,Electricidad,Colocación de luces de emergencia
0200928,2019,Cubiertas / Impermeabilizaciones,"Solicitud Tom filtraciones,humedad pared"
0200940,2018,Electricidad,Prov y coloc. de ventiladores en toma
0200940,2018,Gas,reemplazo de calefactores pieres 258
0200940,2019,Albañileria / Pintura,TOM PINTURA TRES AULAS PIERES 258
0200940,2019,Electricidad,provision y colocacion de luminarias
0200940,2021,Cubiertas / Impermeabilizaciones,impermeabilizacion cubierta escuela
0200940,2021,Electricidad,Colocación de luces de emergencia
0200940,2021,Gas,Adecuación inst. gas a normativa
0200945,2018,Incendio,Compra y recarga de matafuegos
0200945,2019,Electricidad,"Provisión y colocacion de ventiladores, Tendido elec. reflectores patio y AºAº"
0200945,2019,Sanitarias,Reparar techos de aulas
0200945,2020,Carpinterías,Cambio de cerradura cocina x vandalismo.
0200945,2021,Electricidad,Reponer luminarias exterior x vandalismo
0200945,2022,Carpinterías,Cambio de 3 cerraduras por vandalismo.
0200945,2022,Electricidad,"Prov y coloc.bomba de agua, timbre"
0200945,2022,Gas,Acondicionar instalacion de gas
0200946,2018,Carpinterías,"MAMPOSTERIAS Y CERRAMIENTOS, Placas de cielorrasos y pintura"
0200946,2018,Incendio,COLOCAR MATAFUEGO CLASE K
0200946,2018,Sanitarias,Instalacion cloacal y desagues
0200946,2019,Cubiertas / Impermeabilizaciones,Cambios de Tornillos de fijación
0200946,2019,Electricidad,Provisión y colocacion de ventiladores
0200946,2019,Medios de elevación,Reacond. descenso ascensor
0200946,2019,Sanitarias,"Inodoros baby sala de 3 y 4 x vandalismo, Colocar 6 bebederos"
0200946,2020,Incendio,Reponer extintor vaciado por vandalismo
0200946,2021,Carpinterías,Reponer cerradura en puerta patio PA x v
0200946,2021,Cubiertas / Impermeabilizaciones,Reparar techo de chapa por filtraciones
0200946,2021,Medios de elevación,reacondicionamiento de ascensor
0200946,2022,Carpinterías,"Rep. herrajes cerraduras - Vandalismo, Reposición de cerradura por vandalismo, Recambio tapas de tanque"
0200946,2022,Electricidad,Recambio de 5 Ventidaores de pared
0200946,2022,Sanitarias,"Reparacion caño de agua, Cambio de inodoro por vandalismo"
0200946,2023,Sanitarias,Reposición de dos inodoros
0200948,2018,Albañileria / Pintura,Pintura sectores varios
0200948,2018,Carpinterías,"Puesta en condiciones nucleo sanitario, cambio vidrios seguridad sala jardin"
0200948,2018,Gas,Cambio 5 calefactores tiro balanceado
0200948,2018,Otros Servicios,"sensores crecida de nivel napa, Instalacion equipo aire acondicionado"
0200948,2018,Sanitarias,rep pluv y vereda
0200948,2019,Electricidad,"Instalacion portero electrico jardin, Adecuar pilar luz y tablero edesur"
0200948,2019,Gas,Cambio termotanque casa casera
0200948,2019,Otros Servicios,Colocacion film sobre lucarna 26/8/19 SE
0200948,2019,Sanitarias,"Instalacion de 8 bebederos, Reemplazo tanque cisterna"
0200948,2020,Carpinterías,Reparaciones varias por vandalismo cerra
0200948,2020,Cubiertas / Impermeabilizaciones,Filtraciones varias en aulas
0200948,2020,Gas,Instalacion extractor campana cocina
0200948,2020,Sanitarias,Reparaciones varias en Sanitarios Jardin
0200948,2021,Electricidad,Instalacion purificador de aire
0200948,2021,Gas,Puesta en normativa Gas
0200948,2021,Medios de elevación,Puesta en normativa ascensor
0200948,2021,Sanitarias,Reposicion inodoro por vandalismo
0200948,2022,Medios de elevación,Adecuación a normas ascensor
0200948,2022,Sanitarias,"Reposicion tanque reserva, Reposicion de inodoro y 2 depositos x va, Reposición de termotanque casa casera, Recambio de inodoro B° V PB"
0200949,2018,Calefaccion y Refrigeracion,Caloventores
0200949,2018,Carpinterías,Cambio por vidrios de seguridad 3+3
0200949,2018,Cubiertas / Impermeabilizaciones,Impermeab. cubiertas sect jardin y prim.
0200949,2018,Electricidad,Balance termico
0200949,2018,Sanitarias,Cambio pileta en baño de jardin
0200949,2019,Carpinterías,Poner cerradura aula 59y Bºdireccion x v
0200949,2019,Electricidad,Provisión y colocacion de ventiladores
0200949,2019,Sanitarias,Colocar 6 bebederos
0200949,2020,Carpinterías,"Colocar 3 cerraduras, Cambiar cerradura Bº auxiliares x Vandal"
0200949,2020,Sanitarias,Colocar espejo Bº V PB
0200949,2021,Carpinterías,"Rep cerradura puerta aula 4ºx vandalismo, Reponer 2 cerraduras-En biblioteca, Colocar mástil fijo en fachada de Jardín"
0200949,2021,Cubiertas / Impermeabilizaciones,Reparar canaletas en techo de chapa
0200949,2021,Electricidad,"Reponer timbre de entrada y reloj recreo, Coloc purificador en sala jardin"
0200949,2021,Sanitarias,reposición de inodoro roto x vandalismo.
0200949,2022,Carpinterías,"Recambio de cerradura por vandalismo, Reemplazo de vidrios de puerta por vanda"
0200949,2022,Electricidad,Recambio de 7 ventiladores de pared
