cui,ano,prestaciones,descripcion_obra
0802872,2021,Calefaccion y Refrigeracion,Adecuación de sistema de calefaccíon
0802872,2021,Carpinterías,"Coloc red protección 3 aberturas, Colocacion de Pizarrones"
0802872,2021,Cubiertas / Impermeabilizaciones,Reposición de tejas coloniales en cubie
0802872,2021,Electricidad,"Prov, coloc portero electrico jardin"
0802872,2022,Albañileria / Pintura,"Reemplazo de solado en aula PB, Recambio de solados biblioteca"
0802872,2022,Carpinterías,Remplazo de red de proteccion en patio
0802872,2023,Electricidad,Instalación en espacios seguros
0802888,2021,Carpinterías,Proteccion estufas y ventanas aulas 1° p
0802888,2022,Albañileria / Pintura,"Puesta en valor casa casero, laboratorio"
0802904,2021,Albañileria / Pintura,Aulas del futuro PB y PA
0802904,2021,Gas,Cambio de picos de gas en laboratorios
0802904,2021,Medios de elevación,Reparar ascensor
0802904,2022,Albañileria / Pintura,Adecuación de tres aulas PA- SDF
0802904,2023,Albañileria / Pintura,Puesta en valor de aulas SDF
0802904,2023,Electricidad,Instalación en espacios seguros
0802964,2021,Albañileria / Pintura,Revoques y pintura de patio exterior
0802964,2022,Electricidad,Colocación luces emergencia
0802968,2021,Carpinterías,Cambio de persianas
0802968,2021,Cubiertas / Impermeabilizaciones,IMPERMEABILIZACION CUBIERTA
0802968,2022,Carpinterías,Cambiar persianas en el establecimiento
0802968,2023,Carpinterías,Desratizacion y cambio de persianas
0802972,2021,Calefaccion y Refrigeracion,Reparacion bombas caldera
0802972,2021,Carpinterías,"Colocacion de vidrios, Cambio de persianas"
0802972,2021,Cubiertas / Impermeabilizaciones,Arreglo filtraciones sala calderas
0802972,2021,Incendio,Adecuación IFCI Falta adjuntar presupues
0802972,2021,Medios de elevación,"Arreglo Ascensor, Arreglo ascensor por sobrecarga, balanza"
0802972,2021,Saneamiento,Cambiar los tanques de reserva
0802972,2022,Carpinterías,Desratizacion y persianas
0802972,2022,Electricidad,"Luces de emergencia natatorio, Arreglo ascensor por ingreso de agua Se, Colocacion tomacorrientes en aulas"
0802972,2023,Albañileria / Pintura,Reacondicionando los baños
0802972,2023,Calefaccion y Refrigeracion,"RETRO, PROV Y COLOCACION DE PERSIANAS"
0802972,2023,Electricidad,Espacio de seguridad
0803016,2021,Carpinterías,Ventanas con mosquiteros y rejas
0803016,2022,Carpinterías,Protecciones de escalera y rampa
0803016,2022,Cubiertas / Impermeabilizaciones,Cambiar chapas en cubierta del patio
0803020,2021,Albañileria / Pintura,Piso cerámico en sala de dirección
0803020,2021,Saneamiento,Proveer y colocar 7 purificadores
0803020,2022,Carpinterías,Proveer y colocar reja-Dirección
0803024,2021,Gas,Provisión: rejas de protección y cocina
0803024,2022,Albañileria / Pintura,Apertura de vano-Sala Maestros
0803056,2021,Electricidad,Cambio de central telefónica
0803056,2022,Carpinterías,Reja y malla de proteccion para patio
0803056,2022,Electricidad,"Ejecucion de instalacion para AA en S.S., Solicitud de c y p IE y tomacorrientes"
0803084,2021,Albañileria / Pintura,Refaccion casa casero
0803084,2022,Carpinterías,Cambio de 3 ventanas en JIN
0803084,2022,Gas,Inst de gas v. solenoide y extractor
0803084,2022,Sanitarias,Cambio de tanques cisternas
0803084,2023,Albañileria / Pintura,"Pintura en cielorraso, pared"
0803096,2021,Calefaccion y Refrigeracion,Reparación de caldera
0803096,2021,Carpinterías,Redes y pintura en gimnasio
0803096,2021,Gas,Adecuación de instalaciónes de gas
0803096,2021,Incendio,Recambio de matafuegos
0803096,2022,Incendio,Puesta en valor de IFCI
0803108,2021,Calefaccion y Refrigeracion,Instalación de 5 purificadores
0803108,2021,Sanitarias,Adecuaciones sanitarias y eléctricas
0803108,2022,Cubiertas / Impermeabilizaciones,Impermeabilización de muro Nivel Inicial
0803116,2021,Carpinterías,Cambio policarbonatos en acceso ppal
0803116,2021,Gas,"Ducto de ventilacion en sala de calderas, Adecuación de tren de válvulas, Ventilación en sala de maquinas"
0803116,2021,Sanitarias,Cambio bachas de hormigon salas y patio
0803116,2022,Albañileria / Pintura,"Reparación de guardaganados, Protecciones para barandas"
0803116,2022,Electricidad,"Colocación de luces en rampa, Reemplazo de 6 ventiladores"
0803116,2023,Carpinterías,Protecciones para barandas
0803120,2021,Saneamiento,retiro de panal de abejas en patio
0803120,2022,Electricidad,Instalación del Pilar
0803120,2022,Sanitarias,Reemplazo de bombas pluviales.
0803124,2022,Electricidad,Colocación luces emergencia
0803124,2022,Gas,Sistema de extracción de 2 anafes
0803136,2021,Electricidad,Instalación 9 equipos purificadores de a
0803136,2022,Albañileria / Pintura,Solicitud de c y p desmonte tabique
0803136,2022,Gas,Refaccion aula 4to grado
0803136,2023,Albañileria / Pintura,Pintura en salas y hall de entrada JIN
0803224,2021,Albañileria / Pintura,Piso de Goma Patio de Juegos Inicial
0803224,2021,Calefaccion y Refrigeracion,"Conducto Reglamentario Sala Caldera, Conducto Ventilación SUM, Aire Acondicionado F/C  7mo grado PA"
0803224,2022,Albañileria / Pintura,Reparacion y Pintura Fachada
0803224,2022,Calefaccion y Refrigeracion,Aire Acondicionado Direccion Inicial
0803224,2022,Electricidad,Timbre portero Sala Cooperadora
0803224,2023,Sanitarias,Cambiador en Sala de 2 años Inicial
0803228,2021,Calefaccion y Refrigeracion,"Placas refractarias para horno ceramico, Colocación de purificadores"
0803228,2021,Sanitarias,6 bajadas pluviales
0803228,2022,Albañileria / Pintura,Adecuación de escalera en sala de música
0803228,2022,Carpinterías,Cambiador para bebes
0803228,2022,Electricidad,"Adecuar instalacion electrica, Tendido electrico carros de computacion, Reemplazo de ventiladores en aulas de ni, Portero eléctrico con visor"
0803228,2022,Otros Servicios,Colocación  de un matafuegos faltante
0803228,2023,Electricidad,provision de 2 ventiladores para direcci
0803236,2021,Albañileria / Pintura,reparar cielorraso de alero patio Plazo
0803236,2021,Calefaccion y Refrigeracion,Reponer termostato vandalizado
0803236,2021,Carpinterías,reponer dispositivo de techo corredizo
0803236,2021,Electricidad,instalar 2 equipos purificadores en aula
0803236,2021,Gas,Poner en norma instalacion de gas renglo
0803236,2022,Sanitarias,reponer inodoro roto baño de varones
0803244,2021,Albañileria / Pintura,"Trabajos albañileria-Coloc cocina. Se so, Reparar pared divisoria S.Inform y aula."
0803244,2021,Carpinterías,Cubierta-Carpinterias-Portero electrico.
0803244,2021,Electricidad,provision y colocación de 5 ventiladore
0803244,2021,Gas,Puesta a norma instalacion de gas. Cual
0803244,2022,Electricidad,Colocar 3 ventiladores y tomas
0803244,2022,Sanitarias,Receptáculo de B° Casera y cocina
0803244,2023,Albañileria / Pintura,Reparacion  revoques y pintura de friso
0803244,2023,Electricidad,Proveer ventiladores-Modif inst S Video
0803252,2021,Albañileria / Pintura,"Reparación en caja de escalera, Ejecución de cielorraso e iluminación"
0803252,2021,Incendio,Reemplazo de Central IFCI
0803252,2023,Albañileria / Pintura,Pintura en cielorrasos y cubierta
0803256,2021,Electricidad,"provision y colocación de 5 ventiladores, Instalación de purificadores.Las horas d"
0803256,2022,Albañileria / Pintura,Pintura de patio incluye puertas y revoq
0803256,2022,Electricidad,"Cambio de ventilador en 4A, Reforzar inst eléctrica de S Comp"
0803256,2022,Gas,puesta en norma de instalación de gas
0803256,2022,Sanitarias,Cambio de inodoro de baño nenas
0803256,2023,Electricidad,Prov.Coloc seis ventiladores de pared
0803264,2021,Albañileria / Pintura,"Reparar y pintar sector patio exterior, Pintura Friso Escalera Supervision"
0803264,2021,Sanitarias,Instalacion provisiones de agua
0803264,2022,Calefaccion y Refrigeracion,Aire Acond Supervision Escolar
0803264,2022,Gas,Colocar protecciones de estufas TB
0803264,2022,Sanitarias,"Inodoro corto baño patio exterior, Inodoro corto Baño Inicial"
0803264,2023,Electricidad,Colocacion cuatro ventiladores
0803268,2021,Albañileria / Pintura,Reparar revoques y pintura Bº V y M PB
0803268,2021,Calefaccion y Refrigeracion,Reemplazo de radiador
0803268,2021,Cubiertas / Impermeabilizaciones,Cambio de toldos en acceso
0803268,2021,Sanitarias,Colocar cambiador de bebes Bº discapac
0803268,2022,Albañileria / Pintura,División de Baño en nucleo
0803268,2022,Carpinterías,"Construcción de cubierta en sala, Cerramiento para cocina"
0803268,2022,Electricidad,"Reinstalación de luces en linea fachada, Reemplazo de 9 ventiladores, Reemplazo de 4 ventiladores"
0803268,2022,Incendio,Colocación de luces de emergencia
0803268,2023,Albañileria / Pintura,Reparar frizos PB y 1er piso
0803284,2021,Albañileria / Pintura,Reparar cielorraso en ingreso
0803284,2021,Electricidad,"Colocacion de 1 equipo purificador de ai, Cambiar ubicación de purificador de aire"
0803284,2021,Gas,"Prov, instalar 7 protecciones de estufa"
0803284,2022,Albañileria / Pintura,Pintura completa de aula de musica
0803308,2021,Albañileria / Pintura,Pintura y herrería
0803332,2021,Electricidad,Reposición artefactos iluminación patio
0803332,2021,Sanitarias,Recambio de conjuntos de bombas
0803332,2022,Sanitarias,Refuncionalización de baño inicial
0803332,2023,Albañileria / Pintura,"Reparaciones en estructura de HA, Reparaciones en estructura de HA E 2, Reparaciones en estructura de HA E 3"
0803332,2023,Incendio,Reposición de faltantes en IFCI
0803408,2021,Electricidad,"Instalar 6 purificadores, Colocar 2 purificadores en aulas Jardín"
0803408,2021,Gas,Reemplazo de Calefon vivienda casera
0803408,2021,Incendio,Remplazo de matafuego 5Kilos ABC
0803408,2022,Sanitarias,Reemplazo de un inodoro por vandalismo.
0803412,2021,Incendio,1 EXTINTOR ABC X 5 KG
0803412,2022,Albañileria / Pintura,"Remplazo de Panel de Madera, Obra en Baño Cacer"
0803412,2022,Calefaccion y Refrigeracion,"Instalacion de 4 AA, Reemplazar estufas por tiro balanceado., Reparar equipo de aire acondicionado, instalacion de dos equipos de A°A°"
0803456,2021,Albañileria / Pintura,Adecuacion en baños e impermeab cubierta
0803456,2021,Calefaccion y Refrigeracion,Reparación de estufa
0803456,2021,Carpinterías,"Prov, instalacion de cerraduras x vandal, Prov,coloc cerradura en 6toi x vandalism"
0803456,2022,Carpinterías,Colocacion de Pizarrones en aulas
0803456,2022,Electricidad,Proveer e instalar ventilador en aula 5
0803456,2022,Gas,provision y colocacion termotanque
0803456,2022,Sanitarias,Provisión de tapa de inspección cloacal
0803456,2023,Carpinterías,Prov. y coloc. vidrios rotos en sala por
0803480,2021,Albañileria / Pintura,"Reparacion de estructuras y otros, Adicionales Reparación cubierta, Fijacion de placas de cielorraso"
0803480,2021,Calefaccion y Refrigeracion,"Reponer cañeria split por vandalismo, Instalar 10 splits"
0803480,2021,Carpinterías,"Guardaganado,pileta,conexion pluvial, Elevación rejas y colocación cocertina"
0803480,2021,Incendio,"Reposición de 2 lanzas por Vandalismo, Reemplazo de 7 extintores"
0803480,2022,Calefaccion y Refrigeracion,Reemplazo Estufas Rabanal 1549 (Técnica)
0803480,2022,Electricidad,Adecuación Tablero Buffet
0803480,2022,Incendio,Cambio de Mangueras
0803480,2022,Sanitarias,"Rep. /Inst. de Automatico de Bomba, Rotura inodoro por vandalismo, Desvío salida cloacal provisoria"
0803480,2023,Albañileria / Pintura,"SDF 2023. Adecuación, 1 aula"
0803480,2023,Sanitarias,"Adecuación bajada Sanitaria, Sanitarios"
0803612,2021,Electricidad,Cambio de luces a led
0803620,2021,Albañileria / Pintura,"Pintura interior circulación y locales, Pintura aulas"
0803620,2022,Gas,Adecuación inst. gas a normativa
0803620,2023,Electricidad,Cambio de ventiladores de pared
0803628,2021,Sanitarias,Cambio de tanques de agua.
0803628,2022,Cubiertas / Impermeabilizaciones,Cambio de policarbonato del techo.
0803636,2021,Electricidad,"Reponer ventilador y artef de luz-Secret, instalar purificadores en aulas primaria, Instalacion luces de emergencia"
0803636,2022,Gas,Cambiar calefon roto vivienda casero
0803664,2021,Electricidad,Agregar 2 tomas en dirección Jardín
0803664,2021,Gas,Reemplazo de 8 estufas en primaria
0803760,2021,Cubiertas / Impermeabilizaciones,impermeabilizacion cubierta escuela
0803760,2021,Electricidad,Colocación de luces de emergencia
0803760,2021,Gas,Adecuación inst. gas a normativa
0803792,2021,Electricidad,Instalacion purificador de aire
0803792,2021,Gas,Puesta en normativa Gas
0803792,2021,Medios de elevación,Puesta en normativa ascensor
0803792,2021,Sanitarias,Reposicion inodoro por vandalismo
0803792,2022,Medios de elevación,Adecuación a normas ascensor
0803792,2022,Sanitarias,"Reposicion tanque reserva, Reposicion de inodoro y 2 depositos x va, Reposición de termotanque casa casera, Recambio de inodoro B° V PB"
0803820,2021,Electricidad,"colocación de 1 purificador en 6to grado, Colocar 1 purificador de aire en aula, Colocar purificador en aula informática"
0803820,2022,Cubiertas / Impermeabilizaciones,Impermeabilización de varios sectores
0803820,2022,Electricidad,"Reposición de 5 ventiladores quemados, Recambio reflectores-Patio y hall"
0803820,2022,Sanitarias,"Recambio de dos piletas en pasillo, Reposición de inodoro por vandalismo"
0803820,2023,Albañileria / Pintura,Retiro de revestimiento
0803820,2023,Electricidad,Recambio motor ventana corrediza
0803820,2023,Sanitarias,Reposición  válvula de descarga inodoro
0803828,2021,Calefaccion y Refrigeracion,2 estufas eléctricas para casa casera
0803828,2021,Carpinterías,"Reponer cerradura puerta comedor/patio x, Reponer cerradura de puerta cesac x vand"
0803828,2021,Electricidad,Ejecución de 3 porteros por vandalismo
0803828,2021,Gas,"Reparación en instalacion de gas, Colocación de 2 protecciones en estufas"
0803828,2021,Sanitarias,Rep. termotanque en casa de casera
0803828,2022,Albañileria / Pintura,Pintura fachadas y mejoras pintura
0803828,2022,Calefaccion y Refrigeracion,Cambio de estufa en sala de maestros
0803828,2022,Carpinterías,"Seguridad externas  por vandalismo, Reponer cerradura y picaporte x vandalis, Reparar cerradura por vandalismo"
0803828,2022,Gas,Adecuación de Metrogas
0803828,2023,Electricidad,"Remplazo de ventiladores, Espacios Seguros adecuar prov.colocacion"
0803828,2023,Sanitarias,"Realizar camara de inspeccion, Cambio termotanque"
0803832,2021,Albañileria / Pintura,Secundaria del futuro en 2 aulas 1erPiso
0803832,2021,Carpinterías,2 Rejas de protección de estufas
0803832,2021,Electricidad,"coloc 6 purificadores de aire en aulas, Colocacion reflectores patio cubierto"
0803832,2021,Gas,Reacondicionamiento de gas
0803832,2022,Albañileria / Pintura,Aulas secundaria del futuro
0803832,2022,Calefaccion y Refrigeracion,Colocación 12 placas dobles
0803832,2022,Electricidad,"Recambio 6 ventiladores de pared, Reposición de 2 termotanques"
0803832,2022,Incendio,Reposición de extintor en cocina
0803832,2023,Calefaccion y Refrigeracion,Reposicion de 2 calderas
0803856,2021,Carpinterías,Reponer cerraduras x vandalismo.
0803856,2021,Gas,"Readecuacion de gas, cambio de calefon"
0803856,2021,Sanitarias,"Reparaciones en vestuario por vandalismo, Cambio de inodoro fisurado x vandalismo"
0803856,2022,Carpinterías,"Instalar rejas-Modificar puertas, Cambio de 2 vidrios de puerta exterior v"
0803856,2022,Electricidad,Cambio de portero y arreglos por vandali
0803856,2022,Gas,Refacción de protecciones de estufas
0803856,2022,Medios de elevación,Puesta en Normativa de Ascensor
0803856,2023,Sanitarias,Cambio de inodoro roto x vandalismo
0808816,2021,Albañileria / Pintura,Realizar aulas del futuro 3er piso
0808816,2022,Gas,Readecuacion de  instalacion de gas
0808816,2022,Sanitarias,Proveer y colocar bomba de agua.
0808816,2023,Cubiertas / Impermeabilizaciones,Reposicion de cenefas en techo
0809564,2021,Calefaccion y Refrigeracion,Cambio unidad sellada exterior AA
0809564,2021,Carpinterías,Colocar cerradura porton de entrada x va
0809564,2021,Electricidad,"Cambio disyuntor de mayor amp, Línea de tomas en dirección"
0809564,2022,Calefaccion y Refrigeracion,Instlación de Aire Acondicionado
0809564,2022,Carpinterías,"Prov. Coloc. cerradura para baño, Prov. Coloc.cerradura en sala de jardín."
0810712,2021,Medios de elevación,Reparacion y puesta en marcha ascensores
0810712,2023,Electricidad,Reemplazo de Ventiladores
0810712,2023,Medios de elevación,Puesta en marcha de ascensor
0810724,2021,Sanitarias,Apertura salida desagues canaletas
1000030,2022,Sanitarias,Adecuaciones sector patio-cocina
1000035,2021,Albañileria / Pintura,"Provision y colocacion parrilla movil, Colocar placas en carpinterías 1erPiso"
1000035,2022,Electricidad,"Colocar ventiladores en aulas, Reemplazo de Termotanques"
1000035,2022,Sanitarias,Prov. Coloc. 1 Inodoro vandalizado
1000440,2021,Electricidad,Cambiar timbre de ingreso a Jardín
1000440,2022,Incendio,Ubicacion nuevos  extintores
1000465,2023,Electricidad,Reemplazo de Ventiladores
1000470,2022,Carpinterías,Colocación de la puerta del baño
1000485,2021,Gas,Acond. instalacion de gas buffet
1000485,2021,Incendio,Colocación de matafuego en subsuelo
1000485,2022,Incendio,Provisión de 8 matafuegos 1 ABC 5 kg
1000485,2023,Albañileria / Pintura,Readecuacion aulas para SDF.
1000485,2023,Electricidad,Reemplazar ventiladores de techo
1000510,2021,Albañileria / Pintura,"Reparar e impermeab. medianera oeste, Aulas del Futuro- 5 aulas 2do piso"
1000510,2021,Electricidad,"Reponer ventiladores en diversas aulas, Instalacion 3 purificadores de aire"
1000510,2021,Sanitarias,Prov. coloc  bomba de caudal de entrada
1000510,2022,Albañileria / Pintura,4 aulas - Secundaria del Futuro
1000510,2022,Carpinterías,Prov. Coloc. rejas de seguridad en aula
1000510,2022,Electricidad,Reponer lámparas o artefactos
1000510,2022,Incendio,"Reposicion de 1 matafuego ABC de 5 k, Reemplazo de 1 matafuegos ABC 5kg"
1000510,2022,Medios de elevación,Reparación de ascensor n°2
1000510,2023,Albañileria / Pintura,Secundaria del Futuro en 2 piso
1000510,2023,Electricidad,Reemplazo de 6 ventiladores de techo
1000510,2023,Medios de elevación,Ascensor dañado por vandalismo
1000625,2021,Otros Servicios,Instalación de purificadores
1000655,2021,Calefaccion y Refrigeracion,"Reemplazo de estufa, Reparacion  motor 7 ventiladores"
1000655,2021,Cubiertas / Impermeabilizaciones,Adecuación sala de máquinas
1000655,2022,Gas,Adecuación de inst de gas a Normativa
1000685,2022,Albañileria / Pintura,"Cálculo por Refuerzo Estructural, ACONDICIONAMIENTO DE AULAS, Secundaria del futuro Segundo Piso - Eta, Secundaria del Futuro 2do piso Etapa 2"
1000685,2022,Cubiertas / Impermeabilizaciones,IMPERMEABILIZACIÓN DE AZOTEA
1000685,2022,Electricidad,Ventiladores en Secretaría 2do Piso
1000685,2022,Sanitarias,Adecuación de pluvial en patio aire y lu
1000685,2023,Albañileria / Pintura,Secundaria del Futuro 2do Piso 3Etapa
1000685,2023,Electricidad,Reemplazo de ventiladores en aulas
1000840,2021,Electricidad,Reemplazo de motor montasillla acceso
1000840,2022,Gas,Adecuación Instalación de Calefacción
1000840,2022,Sanitarias,"Cambiar tapas de inspección en tranques, Provosion y colocacion de inodoro"
1000840,2023,Albañileria / Pintura,Construcción de depósito
1000885,2021,Albañileria / Pintura,Cambio de solado en 7 aulas
1000885,2021,Carpinterías,Cambiar puertas de balcon
1000885,2021,Electricidad,"Prov,coloc 9 artef de luz-Casa casero. E"
1000885,2021,Gas,"Regularizar inst de gas, Red y artefactos de gas en cocina"
1000885,2023,Electricidad,Instalación de espacios seguro
1000890,2021,Albañileria / Pintura,"Pintura de rejas 2da etapa, Pintura rejas 3era etapa, Reparacion de paredes, pintura de muros"
1000890,2021,Calefaccion y Refrigeracion,reposicion bombas calderas
1000890,2022,Albañileria / Pintura,Pintura de cielorrasos/techos
1000890,2022,Calefaccion y Refrigeracion,"Reemplazo de compresor en corto, Abono mensual mantenimiento AA, Instalación de humectadores, Limpiar filtros de aire acondicionado, Proveer y colocar humectadores"
1000890,2022,Carpinterías,Proveer y colocar dos escaleras
1000890,2022,Cubiertas / Impermeabilizaciones,Correr la descarga pluvial
1000890,2022,Electricidad,Colocación de luces en hall
1000890,2022,Otros Servicios,Prov. coloc. red anti palomas
1000890,2023,Calefaccion y Refrigeracion,Reparar equipo de aire acondicionado
1000890,2023,Electricidad,Instalación de espacios seguro
1000900,2021,Albañileria / Pintura,colocación  de piso antigolpe 150 m2
1000900,2021,Gas,Proveer 5 estufas
1000900,2021,Sanitarias,reparación de las canaletas
1000900,2022,Albañileria / Pintura,Reparar pared medianera
1000900,2022,Carpinterías,"Reparacion puertas deterioradas, Reparación o cambio de 19 puertas"
1000900,2023,Carpinterías,herrajes para las puertas nuevas
1000905,2021,Albañileria / Pintura,"Retiro material aislante y reposicion, Impermeabilizacion y pintura pinacoteca., Pulido y plastificado de la pinacoteca"
1000905,2021,Gas,Adecuar a norma vigente-Inst de gas
1000905,2021,Incendio,colocación de 6 extintores
1000905,2022,Electricidad,Extensión  de línea de energía y enchufe
1000905,2023,Electricidad,Prov. Coloc 2 ventiladores de pared
1001000,2022,Carpinterías,Adecuación de inst de gas/ calefacción
1001000,2023,Albañileria / Pintura,Reemplazo de solados 5to piso frente
1001165,2021,Gas,Rejas proteccion estufas
1001165,2021,Incendio,Puesta en condiciones inst. incendios
1001165,2022,Sanitarias,"Cambio de tapas de tanque. No coincide e, Cambio  de cámara de inspecciónla Falta"
1001200,2021,Albañileria / Pintura,"Reparar piso gimnasio, Reparacion de pared medianera Revisar m2, Remodelacion Baño jardin y discapacitad"
1001200,2021,Calefaccion y Refrigeracion,Instalar 4 purificadores
1001200,2021,Electricidad,Prov 29 ventiladores de pared
1001200,2021,Gas,Prov. y coloc. de valvula solnoide Falta
1001200,2021,Incendio,Proveer Extintores
1001200,2021,Sanitarias,Cambio desagues y pileta de patio
1001200,2022,Calefaccion y Refrigeracion,Prov. coloc. 2  estufas
1001200,2022,Electricidad,"Prov inst, timbre de recreo"
1001265,2021,Albañileria / Pintura,"Reparacion de piso Oficina Rectoria PB., Pintura oficina rectoría."
1001265,2021,Electricidad,"Prov. Inst. central telefonica, Nueva Linea electrica"
1001265,2021,Gas,Restablecimiento de Gas
1001265,2021,Incendio,Reponer 2 matafuegos ABC de 5Kgs
1001265,2022,Albañileria / Pintura,Aulas del Futuro aulas de 1er año Revisa
1001265,2022,Electricidad,Adecuar inst eléctrica- Oficinas
1001265,2022,Sanitarias,"Realizar guardaganado en salida, Cambio Tapas de tanque. No coincide el p, Prov. coloc. inodoro y tapa Falta adjunt"
1001265,2023,Electricidad,AULAS SECUNDARIAS DEL FUTURO
1001310,2021,Electricidad,"Adecuar 2 aulas del futuro, Agregar dos circuitos de tomas"
1001310,2021,Gas,"Reponer calefon, Adecuación Gas por Inspección Metrogas, Adecuación por inspección de gas"
1001310,2021,Medios de elevación,Adecuacion ascensor
1001310,2022,Carpinterías,Secundarias del futuro 2022 - 2 aulas
1001310,2022,Electricidad,"Conexión Aula Computación con tecnología, Colocación  toma en aula nueva PB, Colocación de 30 tomas en aula nueva"
1001310,2022,Gas,Cambio TT sala auxiliares
1001310,2022,Medios de elevación,Cambio control de maniobras ascensor
1001310,2022,Sanitarias,Reemplazo 14 depósitos de inodoro
1001310,2023,Albañileria / Pintura,"SDF 2023. Adecuación, 2 aulas"
1001310,2023,Electricidad,Traslado Tablero Eléctrico
1001865,2021,Albañileria / Pintura,Pintura : primera etapa patio frente
1001865,2021,Carpinterías,Cambio de vidrios  3 salones y direccion
1001865,2021,Gas,Cambio de una estufa de 5000
1001865,2022,Albañileria / Pintura,Presupuesto x segundo patio
1001865,2022,Gas,Realización de trabajos por metrogas
1001865,2022,Incendio,Provisión de un matafuego ABC 5 kg
1001865,2022,Medios de elevación,Reparación ascensor
1001865,2023,Electricidad,Provisión y colocacion de ventiladores
1001900,2021,Electricidad,"Reacond tablero de caldera y cisterna, Recambio termotanque eléctrico en cocina"
1001900,2021,Incendio,Cambio hidrante en 3° piso por vandalism
1001900,2021,Sanitarias,Recambio de termotanque en casa casero
1001900,2022,Incendio,Reacondicionamiento incendio
1001900,2023,Sanitarias,Adecuación de laboratorio
1002035,2021,Gas,"Readecuacion de gas casa casero, Presupuesto adecuacion instalacion gas"
1002035,2021,Sanitarias,Nueva cañería desde tanque a baños
1002035,2022,Incendio,Recolocar 4 nuevos matafuegos
1002035,2023,Electricidad,"Coloc.  luces de emergencia, INSTALACION EN ESPACIOS SEGUROS"
1002060,2021,Calefaccion y Refrigeracion,cambio de radiador en sala auxiliares
1002060,2021,Cubiertas / Impermeabilizaciones,Cambio de membrana en terraza accesible
1002060,2021,Electricidad,Instalación 6 purificadores de aire
1002060,2021,Gas,Ejecucion Observaciones por metrogas
1002060,2022,Albañileria / Pintura,"Retiro de cielorrasos-aulas y baños 1P, Pintura 3 aulas Aulas, direccion"
1002060,2022,Incendio,Provisión de 13 matafuegos ABC 5 kg
1002060,2022,Saneamiento,Refuerzo de desratización
1002060,2023,Electricidad,Reponer ventiladores
1002280,2022,Albañileria / Pintura,Apuntalamiento
1002280,2022,Incendio,"4 extintores ABC de 5 kg, Reponer 8 lanzas robadas"
1002280,2022,Sanitarias,Reponer inodoro por destrucción
1002280,2023,Electricidad,Instalación de 2 ventiladores de pared
1002305,2021,Carpinterías,Protección de hierro de todas las estufa
1002305,2021,Electricidad,Instalacion de 2 ventiladores
1002305,2021,Medios de elevación,Puesta en normativa ascensor
1002305,2021,Sanitarias,Cambio termotanque vivienda casera
1002305,2022,Albañileria / Pintura,"pintura de friso y entrepiso del gimnasi, Pintura de cielorrasos/techos"
1002305,2022,Electricidad,"Instalación eléctrica sector hidroponia., Instalar 17 tomas para TV en aulas"
1002305,2023,Electricidad,instalación de seguridad
1002335,2021,Albañileria / Pintura,Protecciones en ventanas y escaleras
1002335,2021,Electricidad,"Colocar panel calefaccion elec., Luces de emergencia en ET Magnasco"
1002335,2021,Gas,"Protecciones mecanicas de estufas de gas, Colocar 4 estufas"
1002335,2021,Incendio,Prov y colocacion detectores de humo
1002335,2021,Medios de elevación,Puesta en normativa ascensor
1002335,2022,Gas,"Cambio de llaves de paso de estufas, Prov. coloc. 4 estufasde Tiro Balanceado"
1002335,2022,Incendio,Provision y colocacion de matafuegos
1002335,2022,Otros Servicios,"Refaccion sala de informatica PB, Provision y colocacion de AA, Secundaria del Futuro etapa 5"
1002335,2023,Electricidad,Adecuar aula para guardado de material
1002335,2023,Otros Servicios,Cerramiento medianera
1002480,2021,Albañileria / Pintura,"Pintura en Gimnasio, Provision y colocacion de ceramicas"
1002480,2022,Sanitarias,Cambio de cañería de agua fio
1002815,2021,Cubiertas / Impermeabilizaciones,Impermeabilización terraza supervisión
1002815,2022,Cubiertas / Impermeabilizaciones,Impermeabilización terraza 2da fase
1002850,2021,Electricidad,Reparación de red telefónica interna
1002850,2021,Gas,"Instalacion de horno en cocina, instalación de electroválvula en cocina"
1002850,2021,Medios de elevación,puesta en norma del ascensor
1002850,2021,Sanitarias,"REEMPLAZO TERMOTANQUE CASA CASERA, desvío de ramal pluvial en patio jardin"
1002850,2022,Gas,Prov.  instalación de válvula
1002850,2022,Incendio,Reposición de mangueras en hidrantes
1002930,2021,Cubiertas / Impermeabilizaciones,Impermeab cubiertas y pintura 2 aulas 2P
1002930,2021,Gas,Cambio Eq calefacción en dirección
1002930,2021,Incendio,"Proveer,coloc extintores"
1002930,2022,Carpinterías,Colocación de red en dos ventanas
1002930,2022,Incendio,Proveer 4 Extintores
1002930,2022,Sanitarias,Cambiar inodoro roto en B° Varones
1002930,2023,Gas,Cambio de caño ventilación caldera
1003420,2021,Albañileria / Pintura,"Ejecucion 2 aulas del Futuro, Reparacion grieta muro medianero"
1003420,2021,Electricidad,Cambio artefactos de luz de LED
1003420,2022,Albañileria / Pintura,Acondicionamiento 3 aulas SDF en PB
1003420,2022,Electricidad,Adecuacion de 2 aulas SDF en PB
1003420,2023,Carpinterías,Reparacion black out aulas
1003420,2023,Cubiertas / Impermeabilizaciones,"Adecuacion gas, pintura y cambio artefac"
1003420,2023,Electricidad,Adecuacion para espacio seguro.
1003420,2023,Sanitarias,Cambio tanques de agua
